# Qattan et al., Phys. Rev. Lett. 94, 142301 (2005)
2.64 8.23409 0.0426278 0.00179675
3.20 9.06543 0.0332042 0.00171461
4.10 10.2614 0.0246645 0.00167771


# Christy et al., Phys. Rev. C70 (2004), 015206
0.65 4.08574 0.282085 0.0141724
0.91 4.83431 0.183246 0.0101803
2.20 7.51666 0.0549455 0.00720304
2.75 8.40388 0.0373919 0.00480031
3.75 9.81362 0.0221239 0.00587943
4.20 10.3858 0.026242 0.00328287


# Simon et al. Nucl. Phys. A333 (1980) 381, [1402] PB XIII S. 52.ff
0.00545 0.374 0.9858 0.0022
0.00778 0.447 0.9767 0.0025
0.00973 0.500 0.9722 0.0021
0.01167 0.548 0.9619 0.0042
0.01362 0.592 0.9612 0.0021
0.01556 0.632 0.9511 0.0048
0.01751 0.671 0.9463 0.0015
0.01945 0.707 0.9428 0.0029
0.02140 0.742 0.9353 0.0015
0.02334 0.775 0.9320 0.0029
0.02529 0.806 0.9246 0.0017
0.02723 0.837 0.9165 0.0032
0.03112 0.894 0.9064 0.0024
0.03397 0.933 0.9043 0.0029
0.03501 0.949 0.9023 0.0033
0.03890 1.000 0.8839 0.0071
0.04668 1.095 0.8637 0.0052
0.05446 1.183 0.8466 0.0034


# Andivahis et al., Phys. Rev. D50 (1994) 5491, PB XVI S. 143
1.75    6.707 0.0800  0.0047   0.0875  0.00080
2.50    8.006 0.0425  0.0034   0.0517  0.00030
3.25    9.140 0.0284  0.0040   0.0336  0.00030
4.00   10.140 0.0209  0.0031   0.0234  0.00020
5.00   11.337 0.0146  0.0029   0.0156  0.00014
6.00   12.419 0.0107  0.0026   0.0111  0.00013
7.00   13.414 0.0123  0.0021   0.0081  0.00014
#8.83   15.066  0.0048  0.0048   0.0051  0.00013


#Price et al., Phys. Rev. D4 (1971) 45 
0.0390  1.001 0.881   0.008   0.899   0.014
0.0778  1.414 0.784   0.012   0.800   0.012
0.1160  1.727 0.725   0.022   0.729   0.006
0.1300  1.828 0.694   0.008   0.695   0.008
 0.1900  2.210 0.606   0.004   0.606   0.005
0.2700  2.635 0.503   0.007   0.507   0.006
0.3300  2.913 0.447   0.005   0.456   0.003
0.3900  3.166 0.414   0.005   0.406   0.004
0.4500  3.401 0.375   0.010   0.368   0.004
0.5300  3.691 0.327   0.011   0.323   0.006
 0.5800  3.861 0.294   0.005   0.304   0.002
 0.6500  4.088 0.265   0.011   0.275   0.003
 0.7200  4.302 0.270   0.017   0.247   0.004
 0.7800  4.478 0.217   0.007   0.232   0.002
 0.9400  4.916 0.196   0.007   0.188   0.003
 1.1000  5.318 0.141   0.005   0.162   0.002
 1.3500  5.891 0.114   0.005   0.126   0.002
 1.7500  6.707 0.071   0.007   0.089   0.001
#2.3300    --      --    0.058   0.002
#3.0000    --      --    0.039   0.005


# Berger et al., Phys. Lett 35B (1971) 87
0.3890  3.162 0.3969 0.0108   0.4086  0.0083
0.5840  3.753 0.2935 0.0058   0.2970  0.0026
0.7790  4.475 0.2183 0.0069   0.2289  0.0025
0.9733  5.002 0.1761 0.0075   0.1808  0.0024
1.1678  5.479 0.1310 0.0088   0.1500  0.0022
1.3626  5.918 0.1130 0.0081   0.1220  0.0019
1.5570  6.327 0.0863 0.0083   0.1042  0.0016
1.7519  6.711 0.0685 0.0100   0.0891  0.0017
1.9465  7.074 0.0722 0.0125   0.0736  0.0027


# Hanson et al., Phys. Rev. D8 (1973) 753 (Tabelle VIII, S. 772)
0.273   2.646 0.5004 0.0070   0.5050  0.0055   
0.389   3.162 0.4147 0.0088   0.4060  0.0036
0.585   3.873 0.2926 0.0041   0.3020  0.0018
0.780   4.472 0.2174 0.0065   0.2320  0.0023
1.170   5.477 0.1307 0.0047   0.1506  0.0012
1.755   6.708 0.0712 0.0064   0.0889  0.0010


# Walker et al., Phys. Rev D49 (1994) 5671
1.000 5.06773 0.172567 0.0124124
2.003 7.17223 0.0803369 0.00527361
2.497 8.00798 0.0539642 0.00504843
3.007 8.7878 0.0449148 0.00514459


# F. Borkowski et al., Nucl. Phys. B93 461 (1975)
0.0136 0 0.949 0.008
0.021  0 0.930 0.008
0.033  0 0.901 0.007
0.040  0 0.874 0.008
0.046  0 0.859 0.006
0.055  0 0.840 0.004
0.066  0 0.810 0.008
0.084  0 0.772 0.006
0.099  0 0.746 0.007
0.123  0 0.693 0.013


# Janssens et al., Phys. Rev. 142 (1966) 922
  0.1560   4.010 0.689 0.019
  0.1790   4.602 0.615 0.015
  0.1950   5.013 0.599 0.026
  0.2340   6.015 0.577 0.019
  0.2730   7.018 0.521 0.021
  0.2920   7.506 0.504 0.022
  0.3120   8.021 0.453 0.020
  0.3500   8.997 0.422 0.027
  0.3890  10.000 0.424 0.017
  0.4280  11.003 0.398 0.025
  0.4670  12.005 0.363 0.020
  0.5060  13.008 0.349 0.040 
  0.5450  14.010 0.315 0.028
  0.5840  15.013 0.304 0.053
  0.6230  16.015 0.271 0.024
  0.6620  17.018 0.234 0.041
  0.7010  18.021 0.274 0.026
  0.7400  19.023 0.254 0.039
  0.7790  20.026 0.187 0.073
  0.8570  22.031 0.166 0.075


# Murphy Phys. Rev. C9 (1974) 2125
0.0058406 0 0.981 0.005
0.0114867 0 0.969 0.005
0.0115646 0 0.966 0.003
0.0135115 0 0.961 0.003
0.0151858 0 0.962 0.003
0.0154194 0 0.955 0.003
0.0171327 0 0.951 0.003
0.0191964 0 0.942 0.004
0.0206371 0 0.939 0.009
0.0263999 0 0.922 0.003
0.0309167 0 0.914 0.004
